Date;Customer ID;Visits;Sales;;;
02/01/15;2948;9;0;;;
02/01/15;2950;5;0;;;
02/01/15;2951;1;0;;;
02/01/15;2953;10;1;;;
02/01/15;2955;4;0;;;
02/01/15;2956;1;0;;;
02/01/15;2958;2;0;;;
02/01/15;2960;2;0;;;
02/01/15;2961;2;0;;;
02/01/15;2962;3;0;;;
02/01/15;2963;6;0;;;
02/01/15;2965;2;0;;;
02/01/15;2966;2;0;;;
02/01/15;2967;5;0;;;
02/01/15;2968;4;0;;;
02/01/15;2970;6;0;;;
02/01/15;2971;3;0;;;
02/01/15;2973;1;0;;;
02/01/15;2974;7;1;;;
02/01/15;2975;2;0;;;
02/01/15;2977;5;0;;;
02/01/15;2980;8;0;;;
02/01/15;2981;2;0;;;
02/01/15;2983;13;0;;;
02/01/15;2984;3;0;;;
02/01/15;2985;1;0;;;
02/01/15;2986;2;0;;;
02/01/15;2987;1;0;;;
02/01/15;2989;2;0;;;
02/01/15;2991;2;0;;;
02/01/15;2993;2;0;;;
02/01/15;2995;2;0;;;
02/01/15;2997;5;0;;;
02/01/15;2998;4;0;;;
02/01/15;3000;12;0;;;
02/01/15;3003;5;1;;;
02/01/15;3004;4;2;;;
02/01/15;3005;2;0;;;
02/01/15;3006;2;0;;;
02/01/15;3007;2;0;;;
02/01/15;3008;1;0;;;
02/01/15;3009;5;0;;;
02/01/15;3010;6;0;;;
02/01/15;3011;1;0;;;
02/01/15;3012;2;1;;;
02/01/15;3014;1;0;;;
02/01/15;3015;9;0;;;
02/01/15;3017;2;0;;;
02/01/15;3019;5;0;;;
02/01/15;3020;1;0;;;
02/01/15;3021;4;0;;;
02/01/15;3022;8;0;;;
02/01/15;3024;1;0;;;
02/01/15;3026;1;0;;;
02/01/15;3027;5;1;;;
02/01/15;3028;1;0;;;
02/01/15;3029;6;0;;;
02/01/15;3030;10;0;;;
02/01/15;3031;4;2;;;
02/01/15;3032;1;0;;;
02/01/15;3033;2;0;;;
02/01/15;3035;2;0;;;
02/01/15;3036;2;0;;;
02/01/15;3038;13;0;;;
02/01/15;3039;1;0;;;
02/01/15;3040;1;0;;;
02/01/15;3041;1;0;;;
02/01/15;3042;3;0;;;
02/01/15;3043;12;5;;;
02/01/15;3044;1;0;;;
02/01/15;3045;2;0;;;
02/01/15;3047;1;0;;;
02/01/15;3048;5;0;;;
02/01/15;3049;1;0;;;
02/01/15;3050;5;0;;;
02/01/15;3051;2;0;;;
02/01/15;3052;3;0;;;
02/01/15;3054;1;0;;;
02/01/15;3055;5;1;;;
02/01/15;3057;1;0;;;
02/01/15;3059;1;0;;;
02/01/15;3060;2;2;;;
02/01/15;3062;5;0;;;
02/01/15;3063;10;0;;;
02/01/15;3064;2;0;;;
02/01/15;3066;10;0;;;
02/01/15;3067;6;0;;;
02/01/15;3071;1;0;;;
02/01/15;3072;5;0;;;
02/01/15;3073;1;0;;;
02/01/15;3074;1;0;;;
02/01/15;3075;2;0;;;
02/01/15;3078;3;0;;;
02/01/15;3080;2;0;;;
02/01/15;3081;4;0;;;
02/01/15;3082;1;0;;;
02/01/15;3084;6;0;;;
02/01/15;3085;1;0;;;
02/01/15;3086;13;0;;;
02/01/15;3087;6;1;;;
02/01/15;3088;1;0;;;
02/01/15;3090;3;0;;;
02/01/15;3091;9;0;;;
02/01/15;3092;1;0;;;
02/01/15;3093;9;1;;;
02/01/15;3096;1;0;;;
02/01/15;3098;1;0;;;
02/01/15;3099;3;0;;;
02/01/15;3100;3;0;;;
02/01/15;3101;5;0;;;
02/01/15;3102;3;0;;;
02/01/15;3103;4;0;;;
02/01/15;3104;2;0;;;
02/01/15;3105;6;0;;;
02/01/15;3106;1;0;;;
02/01/15;3108;1;1;;;
02/01/15;3109;1;0;;;
02/01/15;3110;2;0;;;
02/01/15;3113;9;0;;;
02/01/15;3115;1;0;;;
02/01/15;3116;1;0;;;
02/01/15;3118;2;0;;;
02/01/15;3121;3;0;;;
02/01/15;3124;1;0;;;
02/01/15;3125;2;0;;;
02/01/15;3126;1;0;;;
02/01/15;3127;1;0;;;
02/01/15;3128;2;0;;;
02/01/15;3130;1;0;;;
02/01/15;3131;3;0;;;
02/01/15;3133;3;1;;;
02/01/15;3135;3;0;;;
02/01/15;3136;1;0;;;
02/01/15;3138;1;0;;;
02/01/15;3141;1;0;;;
02/01/15;3142;3;0;;;
02/01/15;3143;3;0;;;
02/01/15;3145;1;0;;;
02/01/15;3146;2;0;;;
02/01/15;3147;1;0;;;
02/01/15;3148;2;0;;;
02/01/15;3149;1;0;;;
02/01/15;3150;2;0;;;
02/01/15;3152;1;0;;;
02/01/15;3153;1;0;;;
02/01/15;3154;4;1;;;
02/01/15;3155;4;1;;;
02/01/15;3157;16;1;;;
02/01/15;3158;4;0;;;
02/01/15;3159;2;0;;;
02/01/15;3160;7;0;;;
02/01/15;3161;2;0;;;
02/01/15;3162;1;0;;;
02/01/15;3165;2;0;;;
02/01/15;3166;2;0;;;
02/01/15;3167;1;0;;;
02/01/15;3168;1;0;;;
02/01/15;3170;1;0;;;
02/01/15;3173;4;0;;;
02/01/15;3176;1;0;;;
02/01/15;3177;1;0;;;
02/01/15;3178;5;0;;;
02/01/15;3180;1;0;;;
02/01/15;3181;2;0;;;
02/01/15;3184;1;0;;;
02/01/15;3185;1;0;;;
02/01/15;3186;4;1;;;
02/01/15;3188;7;1;;;
02/01/15;3190;3;0;;;
02/01/15;3191;5;0;;;
02/01/15;3194;3;0;;;
02/01/15;3195;2;0;;;
02/01/15;3196;1;0;;;
02/01/15;3197;1;0;;;
02/01/15;3199;2;0;;;
02/01/15;3200;9;0;;;
02/01/15;3202;2;0;;;
02/01/15;3203;1;0;;;
02/01/15;3206;4;0;;;
02/01/15;3207;4;2;;;
02/01/15;3209;1;0;;;
02/01/15;3211;16;0;;;
02/01/15;3212;2;0;;;
02/01/15;3214;2;0;;;
02/01/15;3215;3;0;;;
02/01/15;3216;2;0;;;
02/01/15;3217;1;0;;;
02/01/15;3219;1;0;;;
02/01/15;3221;2;0;;;
02/01/15;3222;2;0;;;
02/01/15;3223;2;0;;;
02/01/15;3224;4;0;;;
02/01/15;3225;6;0;;;
02/01/15;3227;6;0;;;
02/01/15;3228;6;0;;;
02/01/15;3229;7;2;;;
02/01/15;3230;3;0;;;
02/01/15;3231;1;0;;;
02/01/15;3232;3;0;;;
02/01/15;3233;2;0;;;
02/01/15;3234;3;0;;;
02/01/15;3235;8;0;;;
02/01/15;3236;1;0;;;
02/01/15;3239;1;0;;;
02/01/15;3240;3;0;;;
02/01/15;3241;1;0;;;
02/01/15;3242;1;0;;;
02/01/15;3245;1;0;;;
02/01/15;3246;2;0;;;
02/01/15;3247;1;0;;;
02/01/15;3248;1;1;;;
02/01/15;3250;1;0;;;
02/01/15;3253;6;0;;;
02/01/15;3254;2;0;;;
02/01/15;3256;3;0;;;
02/01/15;3259;2;0;;;
02/01/15;3260;1;0;;;
02/01/15;3261;1;0;;;
02/01/15;3262;6;0;;;
02/01/15;3263;5;0;;;
02/01/15;3264;4;0;;;
02/01/15;3266;1;0;;;
02/01/15;3268;3;1;;;
02/01/15;3269;2;0;;;
02/01/15;3270;1;0;;;
02/01/15;3274;17;0;;;
02/01/15;3275;2;0;;;
02/01/15;3280;9;1;;;
02/01/15;3281;2;0;;;
02/01/15;3282;5;0;;;
02/01/15;3283;3;1;;;
02/01/15;3285;3;0;;;
02/01/15;3286;1;0;;;
02/01/15;3288;2;0;;;
02/01/15;3289;1;0;;;
02/01/15;3290;3;0;;;
02/01/15;3291;5;0;;;
02/01/15;3294;1;0;;;
02/01/15;3295;2;0;;;
02/01/15;3296;3;0;;;
02/01/15;3298;2;0;;;
02/01/15;3301;8;1;;;
02/01/15;3302;1;0;;;
02/01/15;3304;1;0;;;
02/01/15;3305;1;0;;;
02/01/15;3306;1;0;;;
02/01/15;3308;1;0;;;
02/01/15;3309;4;1;;;
02/01/15;3311;1;0;;;
02/01/15;3313;1;0;;;
02/01/15;3314;3;0;;;
02/01/15;3316;8;0;;;
02/01/15;3317;4;0;;;
02/01/15;3318;3;0;;;
02/01/15;3320;2;0;;;
02/01/15;3321;3;0;;;
02/01/15;3323;1;0;;;
02/01/15;3324;7;0;;;
02/01/15;3326;3;0;;;
02/01/15;3329;1;0;;;
02/01/15;3330;3;0;;;
02/01/15;3332;2;0;;;
02/01/15;3333;2;0;;;
02/01/15;3334;4;0;;;
02/01/15;3335;2;0;;;
02/01/15;3336;6;0;;;
02/01/15;3337;7;0;;;
02/01/15;3339;3;0;;;
02/01/15;3340;7;0;;;
02/01/15;3341;7;0;;;
02/01/15;3342;6;0;;;
02/01/15;3343;3;0;;;
02/01/15;3344;1;0;;;
02/01/15;3346;1;0;;;
02/01/15;3347;1;0;;;
02/01/15;3352;7;0;;;
02/01/15;3354;4;0;;;
02/01/15;3356;1;0;;;
02/01/15;3357;1;0;;;
02/01/15;3358;1;0;;;
02/01/15;3359;2;0;;;
02/01/15;3362;1;0;;;
02/01/15;3363;2;0;;;
02/01/15;3364;3;0;;;
02/01/15;3365;3;0;;;
02/01/15;3370;5;0;;;
02/01/15;3371;13;0;;;
02/01/15;3373;3;0;;;
02/01/15;3375;20;0;;;
02/01/15;3376;2;0;;;
02/01/15;3377;1;0;;;
02/01/15;3378;2;0;;;
02/01/15;3379;1;0;;;
02/01/15;3380;21;0;;;
02/01/15;3381;1;0;;;
02/01/15;3382;1;0;;;
02/01/15;3383;3;0;;;
02/01/15;3384;2;0;;;
02/01/15;3385;4;0;;;
02/01/15;3386;2;0;;;
02/01/15;3387;2;0;;;
02/01/15;3388;1;0;;;
02/01/15;3389;1;0;;;
02/01/15;3390;3;0;;;
02/01/15;3391;1;0;;;
02/01/15;3393;1;0;;;
02/01/15;3395;2;0;;;
02/01/15;3397;2;0;;;
02/01/15;3398;1;0;;;
02/01/15;3399;1;0;;;
02/01/15;3401;1;0;;;
02/01/15;3404;1;0;;;
02/01/15;3405;4;0;;;
02/01/15;3407;5;0;;;
02/01/15;3408;19;0;;;
02/01/15;3409;1;0;;;
02/01/15;3411;5;0;;;
02/01/15;3415;3;0;;;
02/01/15;3420;1;0;;;
02/01/15;3424;8;0;;;
02/01/15;3425;13;0;;;
02/01/15;3426;2;0;;;
02/01/15;3427;3;0;;;
02/01/15;3428;6;0;;;
02/01/15;3429;7;0;;;
02/01/15;3431;2;0;;;
02/01/15;3433;6;0;;;
02/01/15;3437;5;0;;;
02/01/15;3439;1;0;;;
02/01/15;3441;2;0;;;
02/01/15;3442;2;0;;;
02/01/15;3443;1;0;;;
02/01/15;3444;2;0;;;
02/01/15;3446;4;1;;;
02/01/15;3447;4;0;;;
02/01/15;3448;4;0;;;
02/01/15;3449;2;0;;;
02/01/15;3450;1;0;;;
02/01/15;3451;1;0;;;
02/01/15;3453;12;1;;;
02/01/15;3454;13;0;;;
02/01/15;3455;3;0;;;
02/01/15;3457;14;0;;;
02/01/15;3458;4;0;;;
02/01/15;3460;2;0;;;
02/01/15;3461;2;0;;;
02/01/15;3462;8;1;;;
02/01/15;3463;8;0;;;
02/01/15;3465;1;0;;;
02/01/15;3468;3;0;;;
02/01/15;3470;1;0;;;
02/01/15;3472;1;0;;;
02/01/15;3475;1;0;;;
02/01/15;3476;6;0;;;
02/01/15;3477;2;0;;;
02/01/15;3479;2;0;;;
02/01/15;3480;6;0;;;
02/01/15;3481;1;0;;;
02/01/15;3482;1;0;;;
02/01/15;3484;3;0;;;
02/01/15;3485;1;0;;;
02/01/15;3486;1;0;;;
02/01/15;3488;1;0;;;
02/01/15;3489;1;0;;;
02/01/15;3490;1;0;;;
02/01/15;3491;2;0;;;
02/01/15;3492;1;0;;;
02/01/15;3493;2;0;;;
02/01/15;3494;11;1;;;
02/01/15;3496;3;0;;;
02/01/15;3497;11;0;;;
02/01/15;3498;7;0;;;
02/01/15;3501;11;0;;;
02/01/15;3502;3;0;;;
02/01/15;3504;3;0;;;
02/01/15;3507;4;0;;;
02/01/15;3508;3;0;;;
02/01/15;3513;1;0;;;
02/01/15;3515;4;0;;;
02/01/15;3516;3;0;;;
02/01/15;3517;4;0;;;
02/01/15;3518;6;0;;;
02/01/15;3519;3;0;;;
02/01/15;3520;23;0;;;
02/01/15;3521;3;0;;;
02/01/15;3522;2;0;;;
02/01/15;3525;1;0;;;
02/01/15;3528;1;0;;;
02/01/15;3530;1;0;;;
02/01/15;3531;5;0;;;
02/01/15;3534;1;0;;;
02/01/15;3535;2;0;;;
02/01/15;3536;1;0;;;
02/01/15;3538;2;0;;;
02/01/15;3539;1;0;;;
02/01/15;3541;5;0;;;
02/01/15;3542;3;0;;;
02/01/15;3545;1;0;;;
02/01/15;3548;4;0;;;
02/01/15;3549;1;0;;;
02/01/15;3551;5;1;;;
02/01/15;3552;2;0;;;
02/01/15;3553;1;0;;;
02/01/15;3554;3;0;;;
02/01/15;3556;1;0;;;
02/01/15;3558;5;1;;;
02/01/15;3560;2;0;;;
02/01/15;3561;3;0;;;
02/01/15;3563;1;0;;;
02/01/15;3564;7;0;;;
02/01/15;3567;3;0;;;
02/01/15;3569;1;0;;;
02/01/15;3570;1;0;;;
02/01/15;3571;5;0;;;
02/01/15;3572;2;0;;;
02/01/15;3573;2;0;;;
02/01/15;3574;4;0;;;
02/01/15;3575;1;0;;;
02/01/15;3576;2;0;;;
02/01/15;3577;5;0;;;
02/01/15;3578;6;0;;;
02/01/15;3579;1;0;;;
02/01/15;3583;1;0;;;
02/01/15;3584;1;0;;;
02/01/15;3585;1;0;;;
02/01/15;3587;22;1;;;
02/01/15;3589;2;0;;;
02/01/15;3590;4;0;;;
02/01/15;3591;1;0;;;
02/01/15;3593;5;0;;;
02/01/15;3594;2;0;;;
02/01/15;3595;2;0;;;
02/01/15;3596;2;0;;;
02/01/15;3598;1;0;;;
02/01/15;3599;2;0;;;
02/01/15;3600;1;0;;;
02/01/15;3601;16;0;;;
02/01/15;3604;2;0;;;
02/01/15;3605;1;0;;;
02/01/15;3607;2;0;;;
02/01/15;3609;2;0;;;
02/01/15;3610;11;0;;;
02/01/15;3611;1;0;;;
02/01/15;3612;2;0;;;
02/01/15;3613;7;0;;;
02/01/15;3614;1;0;;;
02/01/15;3615;2;0;;;
02/01/15;3616;1;0;;;
02/01/15;3619;8;0;;;
02/01/15;3620;1;0;;;
02/01/15;3621;2;0;;;
02/01/15;3622;5;0;;;
02/01/15;3623;1;0;;;
02/01/15;3626;6;0;;;
02/01/15;3627;2;0;;;
02/01/15;3628;1;0;;;
02/01/15;3629;2;0;;;
02/01/15;3631;2;0;;;
02/01/15;3632;2;0;;;
02/01/15;3633;4;0;;;
02/01/15;3634;7;0;;;
02/01/15;3635;19;2;;;
02/01/15;3636;1;0;;;
02/01/15;3637;1;0;;;
02/01/15;3638;11;3;;;
02/01/15;3639;6;0;;;
02/01/15;3641;5;0;;;
02/01/15;3643;1;0;;;
02/01/15;3645;2;1;;;
02/01/15;3646;1;0;;;
02/01/15;3647;3;0;;;
02/01/15;3648;1;0;;;
02/01/15;3649;1;0;;;
02/01/15;3650;2;0;;;
02/01/15;3651;1;0;;;
02/01/15;3657;4;0;;;
02/01/15;3658;3;0;;;
02/01/15;3659;1;1;;;
02/01/15;3660;12;2;;;
02/01/15;3661;2;0;;;
02/01/15;3662;4;0;;;
02/01/15;3663;1;0;;;
02/01/15;3664;1;0;;;
02/01/15;3666;1;0;;;
02/01/15;3667;1;0;;;
02/01/15;3669;6;0;;;
02/01/15;3670;2;0;;;
02/01/15;3673;2;0;;;
02/01/15;3676;1;0;;;
02/01/15;3677;15;2;;;
02/01/15;3678;5;0;;;
02/01/15;3679;1;0;;;
02/01/15;3680;3;0;;;
02/01/15;3681;2;0;;;
02/01/15;3683;2;0;;;
02/01/15;3685;1;0;;;
02/01/15;3687;8;0;;;
02/01/15;3688;4;0;;;
02/01/15;3689;8;0;;;
02/01/15;3690;1;0;;;
02/01/15;3691;3;0;;;
02/01/15;3692;1;0;;;
02/01/15;3693;2;0;;;
02/01/15;3694;1;0;;;
02/01/15;3695;2;0;;;
02/01/15;3696;2;0;;;
02/01/15;3697;1;0;;;
02/01/15;3698;5;0;;;
02/01/15;3699;3;1;;;
02/01/15;3701;1;0;;;
02/01/15;3702;10;0;;;
02/01/15;3704;7;0;;;
02/01/15;3705;1;0;;;
02/01/15;3706;6;0;;;
02/01/15;3707;2;0;;;
02/01/15;3708;2;0;;;
02/01/15;3709;4;1;;;
02/01/15;3710;10;0;;;
02/01/15;3711;2;0;;;
02/01/15;3712;3;0;;;
02/01/15;3713;1;0;;;
02/01/15;3714;2;0;;;
02/01/15;3716;5;1;;;
02/01/15;3717;8;0;;;
02/01/15;3719;12;0;;;
02/01/15;3720;1;0;;;
02/01/15;3721;1;0;;;
02/01/15;3722;1;0;;;
02/01/15;3724;3;0;;;
02/01/15;3725;1;0;;;
02/01/15;3726;6;0;;;
02/01/15;3727;23;0;;;
02/01/15;3728;4;0;;;
02/01/15;3729;6;0;;;
02/01/15;3731;2;0;;;
02/01/15;3733;1;0;;;
02/01/15;3734;1;1;;;
02/01/15;3735;2;0;;;
02/01/15;3737;5;0;;;
02/01/15;3739;14;0;;;
02/01/15;3740;1;0;;;
02/01/15;3741;2;0;;;
02/01/15;3742;1;0;;;
02/01/15;3743;2;0;;;
02/01/15;3744;1;0;;;
02/01/15;3745;2;0;;;
02/01/15;3746;1;0;;;
02/01/15;3748;1;0;;;
02/01/15;3749;1;0;;;
02/01/15;3750;7;1;;;
02/01/15;3751;3;1;;;
02/01/15;3752;3;0;;;
02/01/15;3753;2;0;;;
02/01/15;3756;1;0;;;
02/01/15;3758;1;0;;;
02/01/15;3760;1;0;;;
02/01/15;3762;2;0;;;
02/01/15;3763;11;0;;;
02/01/15;3764;3;0;;;
02/01/15;3765;2;0;;;
02/01/15;3767;1;0;;;
02/01/15;3768;2;0;;;
02/01/15;3769;1;0;;;
02/01/15;3771;2;0;;;
02/01/15;3775;1;0;;;
02/01/15;3776;2;0;;;
02/01/15;3777;7;0;;;
02/01/15;3779;1;0;;;
02/01/15;3780;3;0;;;
02/01/15;3781;1;0;;;
02/01/15;3782;1;0;;;
02/01/15;3783;2;0;;;
02/01/15;3784;2;0;;;
02/01/15;3786;3;0;;;
02/01/15;3787;4;0;;;
02/01/15;3789;2;0;;;
02/01/15;3790;2;0;;;
02/01/15;3791;2;0;;;
02/01/15;3793;1;1;;;
02/01/15;3794;3;0;;;
02/01/15;3795;8;1;;;
02/01/15;3796;1;0;;;
02/01/15;3797;2;0;;;
02/01/15;3798;1;0;;;
02/01/15;3799;1;0;;;
02/01/15;3803;1;0;;;
02/01/15;3805;3;0;;;
02/01/15;3806;2;0;;;
02/01/15;3807;7;0;;;
02/01/15;3808;6;0;;;
02/01/15;3810;2;0;;;
02/01/15;3812;2;0;;;
02/01/15;3816;2;0;;;
02/01/15;3817;1;0;;;
02/01/15;3819;2;0;;;
02/01/15;3820;1;0;;;
02/01/15;3821;1;1;;;
02/01/15;3822;1;0;;;
02/01/15;3823;1;0;;;
02/01/15;3824;1;0;;;
02/01/15;3826;1;0;;;
02/01/15;3827;2;0;;;
02/01/15;3828;2;0;;;
02/01/15;3830;4;0;;;
02/01/15;3831;2;0;;;
02/01/15;3832;2;0;;;
02/01/15;3834;7;0;;;
02/01/15;3835;1;0;;;
02/01/15;3837;1;0;;;
02/01/15;3838;1;0;;;
02/01/15;3839;2;0;;;
02/01/15;3840;2;0;;;
02/01/15;3841;6;1;;;
02/01/15;3842;1;0;;;
02/01/15;3845;11;3;;;
02/01/15;3847;6;0;;;
02/01/15;3849;3;0;;;
02/01/15;3850;1;0;;;
02/01/15;3852;5;0;;;
02/01/15;3853;3;0;;;
02/01/15;3854;5;0;;;
02/01/15;3855;4;0;;;
02/01/15;3857;1;0;;;
02/01/15;3859;1;0;;;
02/01/15;3860;2;0;;;
02/01/15;3861;3;0;;;
02/01/15;3862;1;0;;;
02/01/15;3864;3;0;;;
02/01/15;3866;1;0;;;
02/01/15;3867;3;0;;;
02/01/15;3868;1;0;;;
02/01/15;3871;7;0;;;
02/01/15;3873;2;0;;;
02/01/15;3874;1;0;;;
02/01/15;3875;1;0;;;
02/01/15;3876;3;0;;;
02/01/15;3877;1;0;;;
02/01/15;3878;4;0;;;
02/01/15;3879;2;0;;;
02/01/15;3880;1;0;;;
02/01/15;3881;1;0;;;
02/01/15;3882;2;0;;;
02/01/15;3884;12;0;;;
02/01/15;3885;4;0;;;
02/01/15;3887;1;0;;;
02/01/15;3888;2;0;;;
02/01/15;3890;2;0;;;
02/01/15;3891;8;3;;;
02/01/15;3892;4;1;;;
02/01/15;3893;1;0;;;
02/01/15;3894;1;0;;;
02/01/15;3896;2;0;;;
02/01/15;3900;22;0;;;
02/01/15;3901;2;0;;;
02/01/15;3904;2;0;;;
02/01/15;3905;15;2;;;
02/01/15;3907;5;0;;;
02/01/15;3909;1;0;;;
02/01/15;3911;1;0;;;
02/01/15;3912;2;0;;;
02/01/15;3913;1;0;;;
02/01/15;3914;2;0;;;
02/01/15;3915;2;0;;;
02/01/15;3916;2;0;;;
02/01/15;3919;7;2;;;
02/01/15;3920;2;0;;;
02/01/15;3921;1;0;;;
02/01/15;3926;2;0;;;
02/01/15;3927;2;0;;;
02/01/15;3928;11;0;;;
02/01/15;3930;1;0;;;
02/01/15;3931;2;0;;;
02/01/15;3932;1;1;;;
02/01/15;3934;1;0;;;
02/01/15;3935;1;0;;;
02/01/15;3936;10;0;;;
02/01/15;3938;2;0;;;
02/01/15;3939;3;2;;;
02/01/15;3940;2;0;;;
02/01/15;3943;3;0;;;
02/01/15;3944;4;0;;;
02/01/15;3945;2;0;;;
02/01/15;3947;1;0;;;
02/01/15;3950;2;0;;;
02/01/15;3953;1;0;;;
02/01/15;3955;1;0;;;
02/01/15;3956;2;0;;;
02/01/15;3957;2;0;;;
02/01/15;3958;1;0;;;
02/01/15;3959;1;0;;;
02/01/15;3960;13;0;;;
02/01/15;3961;1;0;;;
02/01/15;3962;1;0;;;
02/01/15;3965;1;0;;;
02/01/15;3966;2;0;;;
02/01/15;3968;3;0;;;
02/01/15;3970;2;0;;;
02/01/15;3971;4;0;;;
02/01/15;3972;2;0;;;
02/01/15;3973;9;0;;;
02/01/15;3974;2;0;;;
02/01/15;3976;1;0;;;
02/01/15;3977;1;0;;;
02/01/15;3979;2;0;;;
02/01/15;3981;2;0;;;
02/01/15;3982;1;0;;;
02/01/15;3983;4;0;;;
02/01/15;3984;1;0;;;
02/01/15;3985;1;0;;;
02/01/15;3986;2;0;;;
02/01/15;3987;1;0;;;
02/01/15;3990;2;0;;;
02/01/15;3991;2;0;;;
02/01/15;3992;5;3;;;
02/01/15;3993;16;1;;;
02/01/15;3995;2;0;;;
02/01/15;3996;5;1;;;
02/01/15;3999;7;0;;;
02/01/15;4000;3;0;;;
02/01/15;4001;1;0;;;
02/01/15;4002;1;0;;;
02/01/15;4003;5;0;;;
02/01/15;4004;1;0;;;
02/01/15;4005;1;0;;;
02/01/15;4006;1;0;;;
02/01/15;4007;1;0;;;
02/01/15;4008;1;0;;;
02/01/15;4010;1;0;;;
02/01/15;4012;1;0;;;
02/01/15;4014;1;0;;;
02/01/15;4015;12;0;;;
02/01/15;4019;1;0;;;
02/01/15;4020;2;0;;;
02/01/15;4021;2;0;;;
02/01/15;4022;1;1;;;
02/01/15;4023;1;0;;;
02/01/15;4024;15;0;;;
02/01/15;4025;1;0;;;
02/01/15;4026;1;0;;;
02/01/15;4030;2;0;;;
02/01/15;4031;5;0;;;
02/01/15;4032;5;0;;;
02/01/15;4033;2;0;;;
02/01/15;4036;3;0;;;
02/01/15;4037;1;0;;;
02/01/15;4038;1;0;;;
02/01/15;4039;1;0;;;
02/01/15;4041;3;0;;;
02/01/15;4042;1;0;;;
02/01/15;4047;3;0;;;
02/01/15;4048;1;0;;;
02/01/15;4050;2;0;;;
02/01/15;4053;12;0;;;
02/01/15;4054;5;0;;;
02/01/15;4055;2;0;;;
02/01/15;4057;1;0;;;
02/01/15;4058;4;0;;;
02/01/15;4060;1;0;;;
02/01/15;4061;2;0;;;
02/01/15;4063;3;1;;;
02/01/15;4064;8;0;;;
02/01/15;4065;1;0;;;
02/01/15;4067;2;0;;;
02/01/15;4068;3;0;;;
02/01/15;4069;3;0;;;
02/01/15;4072;2;0;;;
02/01/15;4075;2;0;;;
02/01/15;4076;3;0;;;
02/01/15;4077;7;0;;;
02/01/15;4081;1;0;;;
02/01/15;4083;1;0;;;
02/01/15;4084;3;0;;;
02/01/15;4085;1;0;;;
02/01/15;4086;3;0;;;
02/01/15;4087;6;0;;;
02/01/15;4089;2;0;;;
02/01/15;4090;6;0;;;
02/01/15;4091;1;0;;;
02/01/15;4094;1;0;;;
02/01/15;4095;1;0;;;
02/01/15;4096;1;0;;;
02/01/15;4100;1;0;;;
02/01/15;4101;6;0;;;
02/01/15;4102;1;0;;;
02/01/15;4103;7;1;;;
02/01/15;4104;2;0;;;
02/01/15;4105;3;0;;;
02/01/15;4106;2;0;;;
02/01/15;4108;1;0;;;
02/01/15;4109;2;0;;;
02/01/15;4110;1;0;;;
02/01/15;4111;1;0;;;
02/01/15;4112;5;0;;;
02/01/15;4113;3;0;;;
02/01/15;4114;6;0;;;
02/01/15;4116;2;0;;;
02/01/15;4117;2;0;;;
02/01/15;4118;3;0;;;
02/01/15;4119;2;0;;;
02/01/15;4122;1;0;;;
02/01/15;4123;3;0;;;
02/01/15;4124;3;0;;;
02/01/15;4129;3;0;;;
02/01/15;4130;3;0;;;
02/01/15;4132;5;0;;;
02/01/15;4133;1;0;;;
02/01/15;4134;1;0;;;
02/01/15;4136;7;0;;;
02/01/15;4137;3;0;;;
02/01/15;4138;1;0;;;
02/01/15;4139;1;0;;;
02/01/15;4142;4;0;;;
02/01/15;4143;1;0;;;
02/01/15;4144;5;0;;;
02/01/15;4147;8;0;;;
02/01/15;4148;1;0;;;
02/01/15;4149;1;0;;;
02/01/15;4150;1;0;;;
02/01/15;4151;3;0;;;
02/01/15;4152;3;0;;;
02/01/15;4153;4;0;;;
02/01/15;4154;1;0;;;
02/01/15;4156;8;0;;;
02/01/15;4158;1;0;;;
02/01/15;4160;1;0;;;
02/01/15;4162;1;0;;;
02/01/15;4163;5;0;;;
02/01/15;4167;2;0;;;
02/01/15;4168;1;0;;;
02/01/15;4171;2;0;;;
02/01/15;4172;2;0;;;
02/01/15;4175;13;0;;;
02/01/15;4176;2;0;;;
02/01/15;4177;5;0;;;
02/01/15;4179;1;0;;;
02/01/15;4180;1;0;;;
02/01/15;4181;1;0;;;
02/01/15;4183;3;0;;;
02/01/15;4184;17;3;;;
02/01/15;4185;3;0;;;
02/01/15;4186;1;0;;;
02/01/15;4187;3;0;;;
02/01/15;4188;6;1;;;
02/01/15;4190;10;1;;;
02/01/15;4192;2;0;;;
02/01/15;4193;2;0;;;
02/01/15;4194;4;0;;;
02/01/15;4195;3;0;;;
02/01/15;4196;3;0;;;
02/01/15;4197;6;0;;;
02/01/15;4198;1;0;;;
02/01/15;4201;2;0;;;
02/01/15;4203;1;0;;;
02/01/15;4204;3;0;;;
02/01/15;4210;20;2;;;
02/01/15;4211;3;0;;;
02/01/15;4214;4;0;;;
02/01/15;4216;14;0;;;
02/01/15;4217;2;0;;;
02/01/15;4221;2;0;;;
02/01/15;4222;1;0;;;
02/01/15;4224;4;0;;;
02/01/15;4225;2;0;;;
02/01/15;4228;16;0;;;
02/01/15;4229;4;0;;;
02/01/15;4231;3;1;;;
02/01/15;4234;2;0;;;
02/01/15;4235;2;0;;;
02/01/15;4237;1;0;;;
02/01/15;4240;1;0;;;
02/01/15;4241;2;0;;;
03/01/15;55;2;0;;;
03/01/15;57;1;0;;;
