Customer ID,Subscription Date,Source
1247,2015-01-01,C
1248,2015-01-01,A
1249,2015-01-01,C
1250,2015-01-01,A
1251,2015-01-01,C
1252,2015-01-01,B
1253,2015-01-01,B
1254,2015-01-01,B
1255,2015-01-01,A
1256,2015-01-01,A
1257,2015-01-01,B
1258,2015-01-01,B
1259,2015-01-01,A
1260,2015-01-01,C
1261,2015-01-01,C
1262,2015-01-01,A
1263,2015-01-01,B
1264,2015-01-01,C
1265,2015-01-01,B
1266,2015-01-01,A
1267,2015-01-01,B
1268,2015-01-01,A
1269,2015-01-01,B
1270,2015-01-01,B
1271,2015-01-01,C
1272,2015-01-01,A
1273,2015-01-01,A
1274,2015-01-01,C
1275,2015-01-01,C
1276,2015-01-01,C
1277,2015-01-01,C
1278,2015-01-01,A
1279,2015-01-01,A
1280,2015-01-01,B
1281,2015-01-01,C
1282,2015-01-01,A
1283,2015-01-01,A
1284,2015-01-01,B
1285,2015-01-01,A
1286,2015-01-01,C
1287,2015-01-01,C
1288,2015-01-01,C
1289,2015-01-01,A
1290,2015-01-01,B
1291,2015-01-01,B
1292,2015-01-01,C
1293,2015-01-01,C
1294,2015-01-01,C
1295,2015-01-01,B
1296,2015-01-01,A
1297,2015-01-01,A
1298,2015-01-01,A
1299,2015-01-01,C
1300,2015-01-01,C
1301,2015-01-01,A
1302,2015-01-01,C
1303,2015-01-01,C
1304,2015-01-01,B
1305,2015-01-01,C
1306,2015-01-01,C
1307,2015-01-01,A
1308,2015-01-01,B
1309,2015-01-01,B
1310,2015-01-01,B
1311,2015-01-01,A
1312,2015-01-01,C
1313,2015-01-01,C
1314,2015-01-01,C
1315,2015-01-01,A
1316,2015-01-01,A
1317,2015-01-01,B
1318,2015-01-01,A
1319,2015-01-01,A
1320,2015-01-01,A
1321,2015-01-01,A
1322,2015-01-01,A
1323,2015-01-01,A
1324,2015-01-01,C
1325,2015-01-01,B
1326,2015-01-01,A
1327,2015-01-01,C
1328,2015-01-01,C
1329,2015-01-01,B
1330,2015-01-01,C
1331,2015-01-01,C
1332,2015-01-01,A
1333,2015-01-01,B
1334,2015-01-01,B
1335,2015-01-01,A
1336,2015-01-01,B
1337,2015-01-01,C
1338,2015-01-01,C
1339,2015-01-01,C
1340,2015-01-01,C
1341,2015-01-01,C
1342,2015-01-01,A
1343,2015-01-01,C
1344,2015-01-01,A
1345,2015-01-01,C
1346,2015-01-01,A
1347,2015-01-01,A
1348,2015-01-01,B
1349,2015-01-01,A
1350,2015-01-01,C
1351,2015-01-01,C
1352,2015-01-01,C
1353,2015-01-01,B
1354,2015-01-01,B
1355,2015-01-01,C
1356,2015-01-01,B
1357,2015-01-01,B
1358,2015-01-01,C
1359,2015-01-01,B
1360,2015-01-01,A
1361,2015-01-01,C
1362,2015-01-01,C
1363,2015-01-01,C
1364,2015-01-01,C
1365,2015-01-01,A
1366,2015-01-01,C
1367,2015-01-01,C
1368,2015-01-01,B
1369,2015-01-01,C
1370,2015-01-01,C
1371,2015-01-01,B
1372,2015-01-01,A
1373,2015-01-01,C
1374,2015-01-01,B
1375,2015-01-01,C
1376,2015-01-01,A
1377,2015-01-01,C
1378,2015-01-01,A
1379,2015-01-01,A
1380,2015-01-01,A
1381,2015-01-01,B
1382,2015-01-01,B
1383,2015-01-01,A
1384,2015-01-01,A
1385,2015-01-01,C
1386,2015-01-01,A
1387,2015-01-01,C
1388,2015-01-01,B
1389,2015-01-01,B
1390,2015-01-01,B
1391,2015-01-01,A
1392,2015-01-01,B
1393,2015-01-01,C
1394,2015-01-01,A
1395,2015-01-01,B
1396,2015-01-01,C
1397,2015-01-01,B
1398,2015-01-01,C
1399,2015-01-01,C
1400,2015-01-01,C
1401,2015-01-01,A
1402,2015-01-01,C
1403,2015-01-01,C
1404,2015-01-01,B
1405,2015-01-01,A
1406,2015-01-01,A
1407,2015-01-01,C
1408,2015-01-01,C
1409,2015-01-01,A
1410,2015-01-01,A
1411,2015-01-01,B
1412,2015-01-01,B
1413,2015-01-01,B
1414,2015-01-01,C
1415,2015-01-01,A
1416,2015-01-01,C
1417,2015-01-01,B
1418,2015-01-01,C
1419,2015-01-01,C
1420,2015-01-01,C
1421,2015-01-01,B
1422,2015-01-01,A
1423,2015-01-01,C
1424,2015-01-01,A
1425,2015-01-01,C
1426,2015-01-01,B
1427,2015-01-01,C
1428,2015-01-01,C
1429,2015-01-01,C
1430,2015-01-01,C
1431,2015-01-01,B
1432,2015-01-01,A
1433,2015-01-01,B
1434,2015-01-01,A
1435,2015-01-01,C
1436,2015-01-01,C
1437,2015-01-01,A
1438,2015-01-01,A
1439,2015-01-01,A
1440,2015-01-01,C
1441,2015-01-01,C
1442,2015-01-01,A
1443,2015-01-01,B
1444,2015-01-01,C
1445,2015-01-01,C
1446,2015-01-01,C
1447,2015-01-01,C
1448,2015-01-01,B
1449,2015-01-01,C
1450,2015-01-01,C
1451,2015-01-01,C
1452,2015-01-01,B
1453,2015-01-01,B
1454,2015-01-01,C
1455,2015-01-01,C
1456,2015-01-01,B
1457,2015-01-01,B
1458,2015-01-01,B
1459,2015-01-01,C
1460,2015-01-01,C
1461,2015-01-01,B
1462,2015-01-01,A
1463,2015-01-01,C
1464,2015-01-01,C
1465,2015-01-01,B
1466,2015-01-01,C
1467,2015-01-01,A
1468,2015-01-01,C
1469,2015-01-01,B
1470,2015-01-01,B
1471,2015-01-01,C
1472,2015-01-01,A
1473,2015-01-01,B
1474,2015-01-01,B
1475,2015-01-01,C
1476,2015-01-01,C
1477,2015-01-01,B
1478,2015-01-01,B
1479,2015-01-01,B
1480,2015-01-01,C
1481,2015-01-01,A
1482,2015-01-01,B
1483,2015-01-01,B
1484,2015-01-01,B
1485,2015-01-01,A
1486,2015-01-01,A
1487,2015-01-01,C
1488,2015-01-01,B
1489,2015-01-01,C
1490,2015-01-01,C
1491,2015-01-01,C
1492,2015-01-01,C
1493,2015-01-01,A
1494,2015-01-01,B
1495,2015-01-01,A
1496,2015-01-01,C
1497,2015-01-01,B
1498,2015-01-01,B
1499,2015-01-01,C
1500,2015-01-01,B
1501,2015-01-01,B
1502,2015-01-01,B
1503,2015-01-01,B
1504,2015-01-01,B
1505,2015-01-01,C
1506,2015-01-01,B
1507,2015-01-01,B
1508,2015-01-01,B
1509,2015-01-01,C
1510,2015-01-01,C
1511,2015-01-01,B
1512,2015-01-01,C
1513,2015-01-01,B
1514,2015-01-01,B
1515,2015-01-01,C
1516,2015-01-01,A
1517,2015-01-01,C
1518,2015-01-01,B
1519,2015-01-01,C
1520,2015-01-01,C
1521,2015-01-01,A
1522,2015-01-01,B
1523,2015-01-01,B
1524,2015-01-01,B
1525,2015-01-01,B
1526,2015-01-01,B
1527,2015-01-01,C
1528,2015-01-01,B
1529,2015-01-01,A
1530,2015-01-01,C
1531,2015-01-01,A
1532,2015-01-01,A
1533,2015-01-01,B
1534,2015-01-01,B
1535,2015-01-01,B
1536,2015-01-01,B
1537,2015-01-01,C
1538,2015-01-01,C
1539,2015-01-01,C
1540,2015-01-01,B
1541,2015-01-01,B
1542,2015-01-01,C
1543,2015-01-01,C
1544,2015-01-01,B
1545,2015-01-01,C
1546,2015-01-01,C
1547,2015-01-01,C
1548,2015-01-01,C
1549,2015-01-01,C
1550,2015-01-01,C
1551,2015-01-01,C
1552,2015-01-01,B
1553,2015-01-01,A
1554,2015-01-01,B
1555,2015-01-01,B
1556,2015-01-01,B
1557,2015-01-01,A
1558,2015-01-01,C
1559,2015-01-01,A
1560,2015-01-01,B
1561,2015-01-01,C
1562,2015-01-01,C
1563,2015-01-01,B
1564,2015-01-01,B
1565,2015-01-01,A
1566,2015-01-01,A
1567,2015-01-01,A
1568,2015-01-01,C
1569,2015-01-01,C
1570,2015-01-01,B
1571,2015-01-01,A
1572,2015-01-01,B
1573,2015-01-01,A
1574,2015-01-01,B
1575,2015-01-01,A
1576,2015-01-01,B
1577,2015-01-01,A
1578,2015-01-01,B
1579,2015-01-01,B
1580,2015-01-01,B
1581,2015-01-01,B
1582,2015-01-01,B
1583,2015-01-01,C
1584,2015-01-01,A
1585,2015-01-01,C
1586,2015-01-01,C
1587,2015-01-01,B
1588,2015-01-01,A
1589,2015-01-01,B
1590,2015-01-01,B
1591,2015-01-01,A
1592,2015-01-01,C
1593,2015-01-01,C
1594,2015-01-01,C
1595,2015-01-01,C
1596,2015-01-01,B
1597,2015-01-01,C
1598,2015-01-01,A
1599,2015-01-01,C
1600,2015-01-01,A
1601,2015-01-01,A
1602,2015-01-01,B
1603,2015-01-01,C
1604,2015-01-01,A
1605,2015-01-01,C
1606,2015-01-01,C
1607,2015-01-01,A
1608,2015-01-01,A
1609,2015-01-01,C
1610,2015-01-01,A
1611,2015-01-01,C
1612,2015-01-01,C
1613,2015-01-01,B
1614,2015-01-01,B
1615,2015-01-01,A
1616,2015-01-01,A
1617,2015-01-01,A
1618,2015-01-01,C
1619,2015-01-01,B
1620,2015-01-01,B
1621,2015-01-01,A
1622,2015-01-01,C
1623,2015-01-01,A
1624,2015-01-01,C
1625,2015-01-01,A
1626,2015-01-01,A
1627,2015-01-01,C
1628,2015-01-01,A
1629,2015-01-01,B
1630,2015-01-01,A
1631,2015-01-01,B
1632,2015-01-01,A
1633,2015-01-01,C
1634,2015-01-01,C
1635,2015-01-01,A
1636,2015-01-01,C
1637,2015-01-01,C
1638,2015-01-01,B
1639,2015-01-01,A
1640,2015-01-01,A
1641,2015-01-01,A
1642,2015-01-01,C
1643,2015-01-01,A
1644,2015-01-01,A
1645,2015-01-01,B
1646,2015-01-01,B
1647,2015-01-01,C
1648,2015-01-01,C
1649,2015-01-01,C
1650,2015-01-01,C
1651,2015-01-01,A
1652,2015-01-01,C
1653,2015-01-01,A
1654,2015-01-01,B
1655,2015-01-01,C
1656,2015-01-01,A
1657,2015-01-01,C
1658,2015-01-01,A
1659,2015-01-01,A
1660,2015-01-01,B
1661,2015-01-01,A
1662,2015-01-01,A
1663,2015-01-01,C
1664,2015-01-01,C
1665,2015-01-01,B
1666,2015-01-01,C
1667,2015-01-01,C
1668,2015-01-01,C
1669,2015-01-01,C
1670,2015-01-01,C
1671,2015-01-01,C
1672,2015-01-01,C
1673,2015-01-01,C
1674,2015-01-01,C
1675,2015-01-01,C
1676,2015-01-01,A
1677,2015-01-01,B
1678,2015-01-01,A
1679,2015-01-01,A
1680,2015-01-01,A
1681,2015-01-01,A
1682,2015-01-01,C
1683,2015-01-01,A
1684,2015-01-01,C
1685,2015-01-01,B
1686,2015-01-01,B
1687,2015-01-01,B
1688,2015-01-01,C
1689,2015-01-01,A
1690,2015-01-01,C
1691,2015-01-01,B
1692,2015-01-01,A
1693,2015-01-01,A
1694,2015-01-01,A
1695,2015-01-01,C
1696,2015-01-01,C
1697,2015-01-01,C
1698,2015-01-01,C
1699,2015-01-01,B
1700,2015-01-01,C
1701,2015-01-01,B
1702,2015-01-01,C
1703,2015-01-01,C
1704,2015-01-01,C
1705,2015-01-01,A
1706,2015-01-01,C
1707,2015-01-01,C
1708,2015-01-01,B
1709,2015-01-01,C
1710,2015-01-01,B
1711,2015-01-01,C
1712,2015-01-01,C
1713,2015-01-01,B
1714,2015-01-01,C
1715,2015-01-01,A
1716,2015-01-01,A
1717,2015-01-01,C
1718,2015-01-01,C
1719,2015-01-01,C
1720,2015-01-01,B
1721,2015-01-01,B
1722,2015-01-01,A
1723,2015-01-01,B
1724,2015-01-01,A
1725,2015-01-01,B
1726,2015-01-01,A
1727,2015-01-01,B
1728,2015-01-01,A
1729,2015-01-01,A
1730,2015-01-01,C
1731,2015-01-01,B
1732,2015-01-01,C
1733,2015-01-01,B
1734,2015-01-01,C
1735,2015-01-01,A
1736,2015-01-01,B
1737,2015-01-01,B
1738,2015-01-01,A
1739,2015-01-01,A
1740,2015-01-01,A
1741,2015-01-01,A
1742,2015-01-01,B
1743,2015-01-01,C
1744,2015-01-01,C
1745,2015-01-01,B
1746,2015-01-01,B
1747,2015-01-01,C
1748,2015-01-01,B
1749,2015-01-01,B
1750,2015-01-01,B
1751,2015-01-01,B
1752,2015-01-01,B
1753,2015-01-01,B
1754,2015-01-01,A
1755,2015-01-01,C
1756,2015-01-01,C
1757,2015-01-01,B
1758,2015-01-01,C
1759,2015-01-01,C
1760,2015-01-01,C
1761,2015-01-01,C
1762,2015-01-01,B
1763,2015-01-01,C
1764,2015-01-01,A
1765,2015-01-01,B
1766,2015-01-01,C
1767,2015-01-01,C
1768,2015-01-01,B
1769,2015-01-01,A
1770,2015-01-01,C
1771,2015-01-01,A
1772,2015-01-01,A
1773,2015-01-01,A
1774,2015-01-01,C
1775,2015-01-01,C
1776,2015-01-01,A
1777,2015-01-01,B
1778,2015-01-01,C
1779,2015-01-01,C
1780,2015-01-01,A
1781,2015-01-01,A
1782,2015-01-01,B
1783,2015-01-01,B
1784,2015-01-01,B
1785,2015-01-01,C
1786,2015-01-01,C
1787,2015-01-01,A
1788,2015-01-01,C
1789,2015-01-01,B
1790,2015-01-01,B
1791,2015-01-01,A
1792,2015-01-01,A
1793,2015-01-01,C
1794,2015-01-01,A
1795,2015-01-01,A
1796,2015-01-01,C
1797,2015-01-01,B
1798,2015-01-01,A
1799,2015-01-01,C
1800,2015-01-01,C
1801,2015-01-01,B
1802,2015-01-01,A
1803,2015-01-01,B
1804,2015-01-01,A
1805,2015-01-01,A
1806,2015-01-01,A
1807,2015-01-01,B
1808,2015-01-01,A
1809,2015-01-01,C
1810,2015-01-01,C
1811,2015-01-01,C
1812,2015-01-01,A
1813,2015-01-01,A
1814,2015-01-01,C
1815,2015-01-01,A
1816,2015-01-01,B
1817,2015-01-01,C
1818,2015-01-01,B
1819,2015-01-01,B
1820,2015-01-01,B
1821,2015-01-01,B
1822,2015-01-01,B
1823,2015-01-01,A
1824,2015-01-01,C
1825,2015-01-01,B
1826,2015-01-01,B
1827,2015-01-01,A
1828,2015-01-01,B
1829,2015-01-01,A
1830,2015-01-01,C
1831,2015-01-01,B
1832,2015-01-01,B
1833,2015-01-01,A
1834,2015-01-01,C
1835,2015-01-01,A
1836,2015-01-01,C
1837,2015-01-01,B
1838,2015-01-01,A
1839,2015-01-01,C
1840,2015-01-01,B
1841,2015-01-01,A
1842,2015-01-01,B
1843,2015-01-01,C
1844,2015-01-01,B
1845,2015-01-01,A
1846,2015-01-01,B
1847,2015-01-01,A
1848,2015-01-01,A
1849,2015-01-01,A
1850,2015-01-01,C
1851,2015-01-01,C
1852,2015-01-01,A
1853,2015-01-01,C
1854,2015-01-01,C
1855,2015-01-01,C
1856,2015-01-01,C
1857,2015-01-01,C
1858,2015-01-01,A
1859,2015-01-01,C
1860,2015-01-01,A
1861,2015-01-01,B
1862,2015-01-01,A
1863,2015-01-01,C
1864,2015-01-01,B
1865,2015-01-01,C
1866,2015-01-01,A
1867,2015-01-01,A
1868,2015-01-01,B
1869,2015-01-01,A
1870,2015-01-01,C
1871,2015-01-01,A
1872,2015-01-01,A
1873,2015-01-01,B
1874,2015-01-01,C
1875,2015-01-01,A
1876,2015-01-01,B
1877,2015-01-01,B
1878,2015-01-01,B
1879,2015-01-01,B
1880,2015-01-01,A
1881,2015-01-01,C
1882,2015-01-01,C
1883,2015-01-01,C
1884,2015-01-01,A
1885,2015-01-01,B
1886,2015-01-01,B
1887,2015-01-01,B
1888,2015-01-01,C
1889,2015-01-01,A
1890,2015-01-01,A
1891,2015-01-01,C
1892,2015-01-01,B
1893,2015-01-01,B
1894,2015-01-01,A
1895,2015-01-01,A
1896,2015-01-01,B
1897,2015-01-01,B
1898,2015-01-01,C
1899,2015-01-01,A
1900,2015-01-01,C
1901,2015-01-01,B
1902,2015-01-01,A
1903,2015-01-01,A
1904,2015-01-01,B
1905,2015-01-01,C
1906,2015-01-01,C
1907,2015-01-01,B
1908,2015-01-01,A
1909,2015-01-01,A
1910,2015-01-01,C
1911,2015-01-01,B
1912,2015-01-01,C
1913,2015-01-01,B
1914,2015-01-01,B
1915,2015-01-01,B
1916,2015-01-01,C
1917,2015-01-01,C
1918,2015-01-01,C
1919,2015-01-01,C
1920,2015-01-01,C
1921,2015-01-01,B
1922,2015-01-01,C
1923,2015-01-01,A
1924,2015-01-01,C
1925,2015-01-01,A
1926,2015-01-01,C
1927,2015-01-01,B
1928,2015-01-01,B
1929,2015-01-01,B
1930,2015-01-01,B
1931,2015-01-01,A
1932,2015-01-01,C
1933,2015-01-01,C
1934,2015-01-01,B
1935,2015-01-01,A
1936,2015-01-01,C
1937,2015-01-01,B
1938,2015-01-01,B
1939,2015-01-01,B
1940,2015-01-01,C
1941,2015-01-01,B
1942,2015-01-01,A
1943,2015-01-01,C
1944,2015-01-01,A
1945,2015-01-01,A
1946,2015-01-01,A
1947,2015-01-01,A
1948,2015-01-01,A
1949,2015-01-01,A
1950,2015-01-01,A
1951,2015-01-01,B
1952,2015-01-01,A
1953,2015-01-01,C
1954,2015-01-01,B
1955,2015-01-01,B
1956,2015-01-01,C
1957,2015-01-01,B
1958,2015-01-01,B
1959,2015-01-01,C
1960,2015-01-01,C
1961,2015-01-01,A
1962,2015-01-01,C
1963,2015-01-01,B
1964,2015-01-01,C
1965,2015-01-01,B
1966,2015-01-01,A
1967,2015-01-01,B
1968,2015-01-01,C
1969,2015-01-01,A
1970,2015-01-01,A
1971,2015-01-01,B
1972,2015-01-01,B
1973,2015-01-01,A
1974,2015-01-01,B
1975,2015-01-01,A
1976,2015-01-01,B
1977,2015-01-01,B
1978,2015-01-01,C
1979,2015-01-01,B
1980,2015-01-01,C
1981,2015-01-01,B
1982,2015-01-01,C
1983,2015-01-01,B
1984,2015-01-01,A
1985,2015-01-01,C
1986,2015-01-01,A
1987,2015-01-01,B
1988,2015-01-01,A
1989,2015-01-01,B
1990,2015-01-01,A
1991,2015-01-01,A
1992,2015-01-01,C
1993,2015-01-01,B
1994,2015-01-01,B
1995,2015-01-01,A
1996,2015-01-01,C
1997,2015-01-01,C
1998,2015-01-01,A
1999,2015-01-01,C
2000,2015-01-01,B
2001,2015-01-01,C
2002,2015-01-01,A
2003,2015-01-01,C
2004,2015-01-01,A
2005,2015-01-01,A
2006,2015-01-01,B
2007,2015-01-01,A
2008,2015-01-01,A
2009,2015-01-01,A
2010,2015-01-01,C
2011,2015-01-01,A
2012,2015-01-01,A
2013,2015-01-01,B
2014,2015-01-01,C
2015,2015-01-01,A
2016,2015-01-01,C
2017,2015-01-01,A
2018,2015-01-01,B
2019,2015-01-01,C
2020,2015-01-01,C
2021,2015-01-01,C
2022,2015-01-01,B
2023,2015-01-01,C
2024,2015-01-01,C
2025,2015-01-01,C
2026,2015-01-01,C
2027,2015-01-01,C
2028,2015-01-01,B
2029,2015-01-01,C
2030,2015-01-01,A
2031,2015-01-01,C
2032,2015-01-01,B
2033,2015-01-01,B
2034,2015-01-01,C
2035,2015-01-01,A
2036,2015-01-01,C
2037,2015-01-01,A
2038,2015-01-01,B
2039,2015-01-01,B
2040,2015-01-01,C
2041,2015-01-01,A
2042,2015-01-01,A
2043,2015-01-01,A
2044,2015-01-01,C
2045,2015-01-01,B
2046,2015-01-01,B
2047,2015-01-01,C
2048,2015-01-01,B
2049,2015-01-01,A
2050,2015-01-01,B
2051,2015-01-01,B
2052,2015-01-01,A
2053,2015-01-01,C
2054,2015-01-01,C
2055,2015-01-01,C
2056,2015-01-01,C
2057,2015-01-01,C
2058,2015-01-01,C
2059,2015-01-01,A
2060,2015-01-01,C
2061,2015-01-01,A
2062,2015-01-01,A
2063,2015-01-01,B
2064,2015-01-01,C
2065,2015-01-01,A
2066,2015-01-01,B
2067,2015-01-01,A
2068,2015-01-01,B
2069,2015-01-01,A
2070,2015-01-01,C
2071,2015-01-01,C
2072,2015-01-01,A
2073,2015-01-01,B
2074,2015-01-01,A
2075,2015-01-01,A
2076,2015-01-01,B
2077,2015-01-01,A
2078,2015-01-01,B
2079,2015-01-01,A
2080,2015-01-01,A
2081,2015-01-01,C
2082,2015-01-01,C
2083,2015-01-01,B
2084,2015-01-01,C
2085,2015-01-01,B
2086,2015-01-01,C
2087,2015-01-01,A
2088,2015-01-01,C
2089,2015-01-01,A
2090,2015-01-01,B
2091,2015-01-01,C
2092,2015-01-01,C
2093,2015-01-01,C
2094,2015-01-01,C
2095,2015-01-01,B
2096,2015-01-01,A
2097,2015-01-01,C
2098,2015-01-01,C
2099,2015-01-01,C
2100,2015-01-01,C
2101,2015-01-01,C
2102,2015-01-01,C
2103,2015-01-01,A
2104,2015-01-01,A
2105,2015-01-01,A
2106,2015-01-01,B
2107,2015-01-01,A
2108,2015-01-01,B
2109,2015-01-01,C
2110,2015-01-01,C
2111,2015-01-01,B
2112,2015-01-01,A
2113,2015-01-01,A
2114,2015-01-01,C
2115,2015-01-01,C
2116,2015-01-01,A
2117,2015-01-01,A
2118,2015-01-01,A
2119,2015-01-01,A
2120,2015-01-01,A
2121,2015-01-01,C
2122,2015-01-01,A
2123,2015-01-01,C
2124,2015-01-01,A
2125,2015-01-01,B
2126,2015-01-01,A
2127,2015-01-01,A
2128,2015-01-01,A
2129,2015-01-01,B
2130,2015-01-01,C
2131,2015-01-01,B
2132,2015-01-01,A
2133,2015-01-01,C
2134,2015-01-01,C
2135,2015-01-01,C
2136,2015-01-01,C
2137,2015-01-01,B
2138,2015-01-01,C
2139,2015-01-01,C
2140,2015-01-01,A
2141,2015-01-01,B
2142,2015-01-01,B
2143,2015-01-01,B
2144,2015-01-01,C
2145,2015-01-01,C
2146,2015-01-01,C
2147,2015-01-01,A
2148,2015-01-01,B
2149,2015-01-01,A
2150,2015-01-01,B
2151,2015-01-01,B
2152,2015-01-01,B
2153,2015-01-01,B
2154,2015-01-01,A
2155,2015-01-01,A
2156,2015-01-01,A
2157,2015-01-01,B
2158,2015-01-01,C
2159,2015-01-01,A
2160,2015-01-01,A
2161,2015-01-01,C
2162,2015-01-01,C
2163,2015-01-01,C
2164,2015-01-01,A
2165,2015-01-01,B
2166,2015-01-01,B
2167,2015-01-01,A
2168,2015-01-01,B
2169,2015-01-01,C
2170,2015-01-01,C
2171,2015-01-01,C
2172,2015-01-01,B
2173,2015-01-01,B
2174,2015-01-01,A
2175,2015-01-01,C
2176,2015-01-01,A
2177,2015-01-01,A
2178,2015-01-01,B
2179,2015-01-02,A
2180,2015-01-02,A
2181,2015-01-02,A
2182,2015-01-02,A
2183,2015-01-02,A
2184,2015-01-02,A
2185,2015-01-02,C
2186,2015-01-02,B
2187,2015-01-02,A
2188,2015-01-02,C
2189,2015-01-02,A
2190,2015-01-02,B
2191,2015-01-02,B
2192,2015-01-02,B
2193,2015-01-02,A
2194,2015-01-02,B
2195,2015-01-02,C
2196,2015-01-02,B
2197,2015-01-02,B
2198,2015-01-02,A
2199,2015-01-02,B
2200,2015-01-02,B
2201,2015-01-02,B
2202,2015-01-02,C
2203,2015-01-02,C
2204,2015-01-02,C
2205,2015-01-02,B
2206,2015-01-02,B
2207,2015-01-02,A
2208,2015-01-02,B
2209,2015-01-02,B
2210,2015-01-02,C
2211,2015-01-02,B
2212,2015-01-02,A
2213,2015-01-02,A
2214,2015-01-02,A
2215,2015-01-02,B
2216,2015-01-02,A
2217,2015-01-02,C
2218,2015-01-02,C
2219,2015-01-02,A
2220,2015-01-02,C
2221,2015-01-02,B
2222,2015-01-02,B
2223,2015-01-02,B
2224,2015-01-02,B
2225,2015-01-02,B
2226,2015-01-02,B
2227,2015-01-02,C
2228,2015-01-02,B
2229,2015-01-02,C
2230,2015-01-02,B
2231,2015-01-02,B
2232,2015-01-02,C
2233,2015-01-02,A
2234,2015-01-02,A
2235,2015-01-02,C
2236,2015-01-02,C
2237,2015-01-02,A
2238,2015-01-02,A
2239,2015-01-02,C
2240,2015-01-02,B
2241,2015-01-02,B
2242,2015-01-02,C
2243,2015-01-02,A
2244,2015-01-02,C
2245,2015-01-02,C
2246,2015-01-02,B
2247,2015-01-02,C
2248,2015-01-02,C
2249,2015-01-02,C
2250,2015-01-02,C
2251,2015-01-02,C
2252,2015-01-02,B
2253,2015-01-02,B
2254,2015-01-02,B
2255,2015-01-02,C
2256,2015-01-02,B
2257,2015-01-02,B
2258,2015-01-02,C
2259,2015-01-02,C
2260,2015-01-02,A
2261,2015-01-02,A
2262,2015-01-02,B
2263,2015-01-02,C
2264,2015-01-02,A
2265,2015-01-02,C
2266,2015-01-02,A
2267,2015-01-02,A
2268,2015-01-02,A
2269,2015-01-02,B
2270,2015-01-02,A
2271,2015-01-02,B
2272,2015-01-02,B
2273,2015-01-02,B
2274,2015-01-02,B
2275,2015-01-02,B
2276,2015-01-02,C
2277,2015-01-02,B
2278,2015-01-02,B
2279,2015-01-02,C
2280,2015-01-02,B
2281,2015-01-02,C
2282,2015-01-02,C
2283,2015-01-02,B
2284,2015-01-02,B
2285,2015-01-02,B
2286,2015-01-02,C
2287,2015-01-02,B
2288,2015-01-02,B
2289,2015-01-02,B
2290,2015-01-02,B
2291,2015-01-02,B
2292,2015-01-02,B
2293,2015-01-02,C
2294,2015-01-02,B
2295,2015-01-02,C
2296,2015-01-02,C
2297,2015-01-02,B
2298,2015-01-02,C
2299,2015-01-02,C
2300,2015-01-02,C
2301,2015-01-02,B
2302,2015-01-02,B
2303,2015-01-02,C
2304,2015-01-02,B
2305,2015-01-02,B
2306,2015-01-02,B
2307,2015-01-02,A
2308,2015-01-02,B
2309,2015-01-02,B
2310,2015-01-02,B
2311,2015-01-02,B
2312,2015-01-02,A
2313,2015-01-02,B
2314,2015-01-02,C
2315,2015-01-02,B
2316,2015-01-02,C
2317,2015-01-02,B
2318,2015-01-02,B
2319,2015-01-02,B
2320,2015-01-02,C
2321,2015-01-02,B
2322,2015-01-02,B
2323,2015-01-02,B
2324,2015-01-02,A
2325,2015-01-02,C
2326,2015-01-02,B
2327,2015-01-02,B
2328,2015-01-02,C
2329,2015-01-02,C
2330,2015-01-02,A
2331,2015-01-02,A
2332,2015-01-02,B
2333,2015-01-02,B
2334,2015-01-02,B
2335,2015-01-02,B
2336,2015-01-02,C
2337,2015-01-02,A
2338,2015-01-02,B
2339,2015-01-02,B
2340,2015-01-02,C
2341,2015-01-02,B
2342,2015-01-02,C
2343,2015-01-02,B
2344,2015-01-02,A
2345,2015-01-02,C
2346,2015-01-02,C
2347,2015-01-02,C
2348,2015-01-02,C
2349,2015-01-02,B
2350,2015-01-02,A
2351,2015-01-02,C
2352,2015-01-02,C
2353,2015-01-02,B
2354,2015-01-02,B
2355,2015-01-02,C
2356,2015-01-02,B
2357,2015-01-02,B
2358,2015-01-02,C
2359,2015-01-02,A
2360,2015-01-02,B
2361,2015-01-02,B
2362,2015-01-02,B
2363,2015-01-02,B
2364,2015-01-02,C
2365,2015-01-02,B
2366,2015-01-02,B
2367,2015-01-02,B
2368,2015-01-02,C
2369,2015-01-02,B
2370,2015-01-02,C
2371,2015-01-02,C
2372,2015-01-02,B
2373,2015-01-02,C
2374,2015-01-02,B
2375,2015-01-02,C
2376,2015-01-02,B
2377,2015-01-02,C
2378,2015-01-02,B
2379,2015-01-02,A
2380,2015-01-02,A
2381,2015-01-02,C
2382,2015-01-02,C
2383,2015-01-02,B
2384,2015-01-02,C
2385,2015-01-02,B
2386,2015-01-02,B
2387,2015-01-02,B
2388,2015-01-02,A
2389,2015-01-02,C
2390,2015-01-02,C
2391,2015-01-02,B
2392,2015-01-02,C
2393,2015-01-02,B
2394,2015-01-02,B
2395,2015-01-02,C
2396,2015-01-02,C
2397,2015-01-02,B
2398,2015-01-02,B
2399,2015-01-02,B
2400,2015-01-02,A
2401,2015-01-02,C
2402,2015-01-02,B
2403,2015-01-02,A
2404,2015-01-02,B
2405,2015-01-02,A
2406,2015-01-02,B
2407,2015-01-02,C
2408,2015-01-02,A
2409,2015-01-02,B
2410,2015-01-02,B
2411,2015-01-02,B
